"Местное время в Томпе";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"02.06.2017 02:00";"4.5";"720.0";"762.0";"";"100";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"4.5";"";"";"";"";"";"";
"01.06.2017 20:00";"11.4";"718.0";"758.8";"";"64";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"12.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"4.7";"Осадков нет";"12";"";"";"";"";
"01.06.2017 14:00";"7.6";"717.3";"758.6";"";"80";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"4.3";"";"";"";"";"";"";
"01.06.2017 08:00";"9.3";"730.3";"756.4";"";"49";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"1.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высокослоистые просвечивающие.";"";"50.0";"-0.9";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"01.06.2017 02:00";"3.1";"715.2";"757.2";"";"52";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-6.0";"";"";"";"";"";"";
"31.05.2017 20:00";"9.0";"715.6";"756.7";"";"42";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"13.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"-3.2";"Осадков нет";"12";"";"";"";"";
"31.05.2017 14:00";"9.2";"716.9";"758.0";"";"49";"Ветер, дующий с западо-юго-запада";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-1.1";"";"";"";"";"";"";
"31.05.2017 08:00";"5.0";"718.3";"760.2";"";"63";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"0.4";"";"";"";"";"";"";"50.0";"-1.5";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"31.05.2017 02:00";"11.8";"717.1";"759.5";"";"20";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-10.5";"";"";"";"";"";"";
"30.05.2017 20:00";"10.2";"716.5";"757.6";"";"28";"Ветер, дующий с востоко-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"15.2";"";"";"";"";"";"50.0";"-7.5";"Осадков нет";"12";"";"";"";"";
"30.05.2017 14:00";"13.9";"717.4";"757.9";"";"30";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-3.7";"";"";"";"";"";"";
"30.05.2017 08:00";"7.1";"718.8";"760.3";"";"53";"Ветер, дующий с западо-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"-2.6";"";"";"";"";"";"";"50.0";"-1.9";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"30.05.2017 02:00";"-0.3";"718.9";"761.7";"";"80";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-3.4";"";"";"";"";"";"";
"29.05.2017 20:00";"4.4";"719.4";"761.4";"";"65";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"600-1000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"50.0";"-1.7";"Осадков нет";"12";"";"";"";"";
"29.05.2017 14:00";"5.5";"721.0";"763.0";"";"73";"Ветер, дующий с западо-юго-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"0.9";"";"";"";"";"";"";
